animal_id,cell_id,group,early_peak_dZ,late_peak_dZ,sort_score
10490,C275,EarlyOnly,1.51784348487854,0.0154494158923625,1.51784348487854
animal1,C012,EarlyOnly,1.5164214372634888,1.0444867610931396,1.5164214372634888
animal10,C061,EarlyOnly,1.5162138938903809,1.129653811454773,1.5162138938903809
10488,C027,EarlyOnly,1.5066083669662476,0.448504090309143,1.5066083669662476
animal5,C059,EarlyOnly,1.4911763668060305,1.0266345739364624,1.4911763668060305
10492,C008,EarlyOnly,1.4792550802230835,2.2727131843566895,1.4792550802230835
animal6,C028,EarlyOnly,1.4737166166305542,0.6618772745132446,1.4737166166305542
animal5,C042,EarlyOnly,1.4676486253738403,0.7113074660301208,1.4676486253738403
animal2,C118,EarlyOnly,1.4495631456375122,0.8381565809249878,1.4495631456375122
10490,C061,EarlyOnly,1.427646279335022,0.9706326723098756,1.427646279335022
10490,C065,EarlyOnly,1.41603684425354,0.9445005059242249,1.41603684425354
10489,C085,EarlyOnly,1.4098546504974363,1.7214545011520386,1.4098546504974363
10490,C052,EarlyOnly,1.4097275733947754,1.276304006576538,1.4097275733947754
11794,C104,EarlyOnly,1.4084678888320925,0.3793366253376007,1.4084678888320925
10489,C071,EarlyOnly,1.4060947895050049,1.149852991104126,1.4060947895050049
11794,C084,EarlyOnly,1.402860403060913,0.622802734375,1.402860403060913
10490,C231,EarlyOnly,1.387256383895874,0.5008805990219116,1.387256383895874
11799,C160,EarlyOnly,1.3790323734283447,0.9724990129470824,1.3790323734283447
10488,C131,EarlyOnly,1.3615789413452148,0.6942291259765625,1.3615789413452148
10490,C188,EarlyOnly,1.336916446685791,2.263092517852783,1.336916446685791
11799,C388,EarlyOnly,1.3291971683502195,0.0888027399778366,1.3291971683502195
animal6,C052,EarlyOnly,1.326143741607666,1.6782582998275757,1.326143741607666
animal8,C025,EarlyOnly,1.3249778747558594,0.8426698446273804,1.3249778747558594
10490,C067,EarlyOnly,1.3181877136230469,1.6970784664154053,1.3181877136230469
animal10,C076,EarlyOnly,1.3049092292785645,0.6354721188545227,1.3049092292785645
animal2,C036,EarlyOnly,1.2999478578567505,0.9307434558868408,1.2999478578567505
10488,C064,EarlyOnly,1.2961292266845703,1.1959190368652344,1.2961292266845703
10491,C057,EarlyOnly,1.2894641160964966,1.2219336032867432,1.2894641160964966
11799,C050,EarlyOnly,1.2728636264801023,0.955600082874298,1.2728636264801023
animal8,C024,EarlyOnly,1.2677360773086548,3.148289680480957,1.2677360773086548
11799,C289,EarlyOnly,1.2640646696090698,0.6370772123336792,1.2640646696090698
10490,C273,EarlyOnly,1.2638599872589111,0.9689606428146362,1.2638599872589111
11799,C178,EarlyOnly,1.2607874870300293,0.6719747185707092,1.2607874870300293
10490,C263,EarlyOnly,1.259026050567627,0.5274903774261475,1.259026050567627
10491,C059,EarlyOnly,1.2479934692382812,0.7515348792076111,1.2479934692382812
animal1,C016,EarlyOnly,1.2416675090789795,3.538559913635254,1.2416675090789795
11799,C183,EarlyOnly,1.2322741746902466,0.674590528011322,1.2322741746902466
11799,C359,EarlyOnly,1.22795832157135,0.193534716963768,1.22795832157135
10492,C227,EarlyOnly,1.226138472557068,0.7936366200447083,1.226138472557068
11799,C395,EarlyOnly,1.2224891185760498,1.1703436374664309,1.2224891185760498
animal2,C193,EarlyOnly,1.2170721292495728,0.6771621108055115,1.2170721292495728
10490,C276,EarlyOnly,1.210939645767212,0.635416567325592,1.210939645767212
10490,C043,EarlyOnly,1.200156569480896,0.2195674329996109,1.200156569480896
11799,C213,EarlyOnly,1.1955764293670654,0.4850575029850006,1.1955764293670654
10490,C282,EarlyOnly,1.1885013580322266,0.6579850912094116,1.1885013580322266
11799,C406,EarlyOnly,1.1794055700302124,0.3883779048919678,1.1794055700302124
10482,C051,EarlyOnly,1.1611404418945312,0.6383540630340576,1.1611404418945312
animal5,C027,EarlyOnly,1.1603610515594482,0.5631610751152039,1.1603610515594482
animal5,C047,EarlyOnly,1.1558823585510254,0.92840313911438,1.1558823585510254
animal1,C062,EarlyOnly,1.1467530727386477,1.381422996520996,1.1467530727386477
11799,C287,EarlyOnly,1.134242057800293,0.5773797035217285,1.134242057800293
animal2,C181,EarlyOnly,1.133608341217041,0.2994722127914428,1.133608341217041
10490,C086,EarlyOnly,1.1292120218276978,1.0892032384872437,1.1292120218276978
11799,C417,EarlyOnly,1.127622127532959,0.5145367980003357,1.127622127532959
11799,C407,EarlyOnly,1.119187593460083,0.339699387550354,1.119187593460083
animal2,C079,EarlyOnly,1.1060280799865725,6.000335216522217,1.1060280799865725
11794,C170,EarlyOnly,1.0490593910217283,1.278185248374939,1.0490593910217283
11799,C422,EarlyOnly,1.0483781099319458,0.1371454298496246,1.0483781099319458
animal10,C118,EarlyOnly,1.0313092470169067,0.8425540924072266,1.0313092470169067
10490,C093,EarlyOnly,1.0181678533554075,1.167430400848389,1.0181678533554075
10490,C040,EarlyOnly,0.9914613962173462,0.1916219294071197,0.9914613962173462
11799,C331,EarlyOnly,0.9760553240776062,0.1361063122749328,0.9760553240776062
11799,C176,EarlyOnly,0.9750471115112304,0.7974784970283508,0.9750471115112304
animal5,C076,EarlyOnly,0.9669208526611328,1.2932684421539309,0.9669208526611328
11799,C276,EarlyOnly,0.9607798457145692,1.324242353439331,0.9607798457145692
animal10,C035,EarlyOnly,0.929063081741333,0.7250101566314697,0.929063081741333
11799,C410,EarlyOnly,0.912007212638855,0.3414708375930786,0.912007212638855
10490,C053,EarlyOnly,0.897874116897583,0.3477898836135864,0.897874116897583
10488,C121,Overlap,11.5880765914917,9.375864028930664,10.481970310211182
animal2,C049,Overlap,16.454837799072266,1.9184319972991943,9.18663489818573
animal8,C016,Overlap,3.249516010284424,13.91893482208252,8.584225416183472
10492,C188,Overlap,7.309311866760254,9.156095504760742,8.232703685760498
10488,C120,Overlap,13.166919708251951,3.094027280807495,8.130473494529724
11799,C204,Overlap,8.237431526184082,7.995664119720459,8.11654782295227
animal1,C074,Overlap,11.733819961547852,4.063982009887695,7.898900985717773
animal8,C009,Overlap,5.173032760620117,10.443402290344238,7.808217525482178
11794,C129,Overlap,3.650731086730957,10.409354209899902,7.03004264831543
animal2,C050,Overlap,6.052496910095215,7.952076911926269,7.002286911010742
11799,C244,Overlap,7.220155239105225,6.732272148132324,6.976213693618774
animal5,C065,Overlap,4.401103496551514,9.163704872131348,6.782404184341431
10488,C028,Overlap,8.609814643859863,4.807323932647705,6.708569288253784
animal3,C017,Overlap,3.982574462890625,9.184860229492188,6.583717346191406
animal2,C092,Overlap,8.704809188842773,4.2459540367126465,6.47538161277771
10491,C021,Overlap,2.323331356048584,10.447339057922363,6.385335206985474
animal8,C063,Overlap,3.491672992706299,9.167675018310549,6.329674005508423
10492,C043,Overlap,8.11518383026123,4.4869279861450195,6.301055908203125
animal8,C001,Overlap,4.247697830200195,8.123448371887207,6.185573101043701
10492,C181,Overlap,5.7964582443237305,6.326291561126709,6.06137490272522
animal8,C019,Overlap,6.204095840454102,5.527705192565918,5.86590051651001
10488,C036,Overlap,6.139358997344971,5.513370037078857,5.826364517211914
animal5,C079,Overlap,8.152368545532227,3.3826382160186768,5.767503380775452
11794,C067,Overlap,4.387395858764648,7.064764022827148,5.726079940795898
11799,C014,Overlap,4.355071067810059,7.0157790184021,5.685425043106079
11794,C071,Overlap,4.292834758758545,6.832935333251953,5.562885046005249
10490,C234,Overlap,4.971243381500244,5.948750972747803,5.459997177124023
animal8,C051,Overlap,4.10837984085083,6.795438289642334,5.451909065246582
11794,C127,Overlap,4.97019100189209,5.916039943695068,5.443115472793579
10490,C242,Overlap,4.361372947692871,6.488209247589111,5.424791097640991
11799,C398,Overlap,4.530052185058594,6.058492660522461,5.294272422790527
10492,C088,Overlap,6.279233932495117,4.262085437774658,5.270659685134888
11794,C053,Overlap,1.829160451889038,8.674837112426758,5.251998782157898
10491,C004,Overlap,7.732049942016602,2.757944107055664,5.244997024536133
animal2,C094,Overlap,1.3854150772094729,9.064247131347656,5.2248311042785645
animal2,C132,Overlap,3.5180439949035645,6.804713726043701,5.161378860473633
animal2,C199,Overlap,8.731284141540527,1.441669225692749,5.086476683616638
animal1,C027,Overlap,3.800894737243652,6.333037376403809,5.0669660568237305
animal2,C043,Overlap,4.723752021789551,5.324596881866455,5.024174451828003
10491,C022,Overlap,2.2849202156066895,7.755850791931152,5.020385503768921
11794,C147,Overlap,4.132445335388184,5.851010322570801,4.991727828979492
animal2,C162,Overlap,4.3774495124816895,5.389143943786621,4.883296728134155
animal5,C056,Overlap,5.848329544067383,3.9157791137695312,4.882054328918457
10490,C033,Overlap,4.487093925476074,5.261150360107422,4.874122142791748
10492,C042,Overlap,5.484208583831787,4.181781768798828,4.832995176315308
animal1,C009,Overlap,3.767980575561523,5.784008026123047,4.775994300842285
10492,C160,Overlap,1.7696096897125244,7.744206428527832,4.756908059120178
10490,C113,Overlap,1.3976117372512815,8.11446475982666,4.756038248538971
10492,C199,Overlap,3.892490863800049,5.578673839569092,4.73558235168457
10490,C267,Overlap,3.938223838806152,5.447983741760254,4.693103790283203
animal2,C102,Overlap,4.826613903045654,4.429754734039307,4.6281843185424805
10492,C126,Overlap,3.480414390563965,5.774681091308594,4.627547740936279
animal2,C194,Overlap,4.71331787109375,4.474434852600098,4.593876361846924
10488,C045,Overlap,6.425944805145264,2.6508517265319824,4.538398265838623
10491,C019,Overlap,6.200953483581543,2.840390682220459,4.520672082901001
10482,C027,Overlap,7.64365816116333,1.2855348587036133,4.464596509933472
animal5,C046,Overlap,4.6064910888671875,4.236636638641357,4.4215638637542725
10492,C163,Overlap,5.685642719268799,3.056342363357544,4.370992541313171
10488,C084,Overlap,4.348995685577393,4.3843607902526855,4.366678237915039
10492,C162,Overlap,3.8800244331359863,4.820577621459961,4.350301027297974
animal9,C006,Overlap,4.744469165802002,3.9392764568328857,4.341872811317444
10490,C101,Overlap,7.052582263946533,1.585462212562561,4.319022238254547
10490,C248,Overlap,4.08284854888916,4.542600154876709,4.312724351882935
10492,C094,Overlap,4.070816993713379,4.489390850067139,4.280103921890259
11799,C266,Overlap,3.947901964187622,4.600915908813477,4.274408936500549
animal5,C083,Overlap,3.110316514968872,5.428909778594971,4.269613146781921
10492,C103,Overlap,4.616344928741455,3.8201985359191895,4.218271732330322
10490,C000,Overlap,4.19280481338501,4.2391581535339355,4.215981483459473
animal3,C008,Overlap,5.069629669189453,3.3610026836395264,4.21531617641449
11799,C431,Overlap,5.739842414855957,2.6350011825561523,4.187421798706055
10490,C167,Overlap,3.651899099349976,4.699278831481934,4.175588965415955
animal2,C127,Overlap,5.674197196960449,2.5861778259277344,4.130187511444092
10492,C167,Overlap,5.280216217041016,2.9713971614837646,4.12580668926239
10490,C222,Overlap,5.082609176635742,3.1384103298187256,4.110509753227234
11799,C053,Overlap,4.731576919555664,3.4756364822387695,4.103606700897217
animal2,C031,Overlap,2.9392027854919434,5.175976753234863,4.057589769363403
animal8,C004,Overlap,3.2241272926330566,4.857183456420898,4.0406553745269775
animal1,C071,Overlap,1.783790111541748,6.222498893737793,4.0031445026397705
animal2,C007,Overlap,2.135554790496826,5.854201316833496,3.994878053665161
10488,C023,Overlap,2.288116216659546,5.629424571990967,3.958770394325256
animal8,C036,Overlap,2.78589129447937,5.105895519256592,3.945893406867981
animal5,C000,Overlap,4.611203193664551,3.2651026248931885,3.9381529092788696
10491,C064,Overlap,4.331684589385986,3.5399036407470703,3.935794115066528
10488,C100,Overlap,1.7327680587768557,6.092353820800781,3.9125609397888184
animal5,C084,Overlap,4.463090419769287,3.321075439453125,3.892082929611206
animal2,C002,Overlap,4.646248817443848,3.088388204574585,3.867318511009216
10490,C166,Overlap,3.5350637435913086,4.17619514465332,3.8556294441223145
10492,C133,Overlap,3.616552591323853,4.076931953430176,3.846742272377014
10489,C058,Overlap,4.3101043701171875,3.348093271255493,3.82909882068634
animal2,C077,Overlap,4.358462333679199,3.292484760284424,3.825473546981811
10490,C254,Overlap,3.141571283340454,4.496188163757324,3.818879723548889
10490,C199,Overlap,4.594607830047607,3.0253584384918213,3.8099831342697144
10488,C097,Overlap,5.805201530456543,1.7558348178863523,3.780518174171448
animal8,C050,Overlap,5.198154449462891,2.308288097381592,3.753221273422241
10491,C013,Overlap,2.29660964012146,5.190369129180908,3.743489384651184
animal2,C029,Overlap,3.1782593727111816,4.2944159507751465,3.736337661743164
animal8,C052,Overlap,3.78992223739624,3.6250014305114746,3.7074618339538574
animal2,C080,Overlap,4.602887153625488,2.8104724884033203,3.706679821014404
animal2,C076,Overlap,3.4918510913848877,3.8886122703552246,3.690231680870056
animal8,C015,Overlap,2.01163911819458,5.347982406616211,3.679810762405395
11794,C008,Overlap,2.838342666625977,4.4464921951293945,3.6424174308776855
10488,C101,Overlap,2.781081199645996,4.475017070770264,3.62804913520813
animal2,C051,Overlap,5.2634663581848145,1.934049367904663,3.5987578630447388
animal1,C043,Overlap,4.994045257568359,2.201010227203369,3.5975277423858643
10492,C196,Overlap,4.166093349456787,2.9804887771606445,3.573291063308716
10492,C069,Overlap,5.391446113586426,1.7500593662261963,3.570752739906311
11794,C150,Overlap,3.413952350616455,3.699415683746338,3.5566840171813965
10489,C131,Overlap,4.692150115966797,2.3926923274993896,3.5424212217330933
10482,C037,Overlap,2.2628908157348633,4.802921295166016,3.5329060554504395
10490,C223,Overlap,2.6334452629089355,4.417299270629883,3.525372266769409
10490,C185,Overlap,4.021422386169434,3.014218330383301,3.517820358276367
10492,C173,Overlap,4.194636344909668,2.83801007270813,3.516323208808899
11794,C032,Overlap,4.255159378051758,2.774286985397339,3.5147231817245483
10490,C183,Overlap,5.431863784790039,1.5877755880355835,3.5098196864128113
10489,C013,Overlap,5.207960605621338,1.8077013492584229,3.5078309774398804
animal5,C013,Overlap,2.891016960144043,4.086450099945068,3.4887335300445557
10492,C136,Overlap,2.921602964401245,4.026041507720947,3.473822236061096
10488,C106,Overlap,3.6683831214904785,3.2768821716308594,3.472632646560669
10488,C104,Overlap,4.592803955078125,2.316730499267578,3.4547672271728516
animal10,C115,Overlap,5.222718715667725,1.666282057762146,3.4445003867149353
10490,C260,Overlap,4.203718185424805,2.67622447013855,3.4399713277816772
11794,C018,Overlap,4.11402702331543,2.7557942867279053,3.4349106550216675
10489,C111,Overlap,2.1935019493103027,4.669544219970703,3.431523084640503
11794,C078,Overlap,3.101595401763916,3.7329201698303223,3.417257785797119
10489,C063,Overlap,3.124678611755371,3.707371473312378,3.4160250425338745
10488,C068,Overlap,2.4750590324401855,4.338158130645752,3.4066085815429688
10488,C112,Overlap,4.464588165283203,2.341661214828491,3.403124690055847
10490,C091,Overlap,2.5246849060058594,4.273654937744141,3.399169921875
10492,C051,Overlap,4.036261081695557,2.7410037517547607,3.3886324167251587
animal1,C029,Overlap,5.091896057128906,1.6796847581863403,3.3857904076576233
animal8,C070,Overlap,3.5231332778930664,3.2422709465026855,3.382702112197876
10492,C202,Overlap,3.0682919025421143,3.685832977294922,3.377062439918518
10492,C113,Overlap,2.8941588401794434,3.854691982269287,3.3744254112243652
11794,C014,Overlap,3.968003988265991,2.773804187774658,3.3709040880203247
10492,C038,Overlap,3.744228601455689,2.989311695098877,3.3667701482772827
11794,C019,Overlap,3.701825857162475,3.0229039192199707,3.362364888191223
10492,C048,Overlap,4.001951694488525,2.714047908782959,3.357999801635742
10482,C009,Overlap,4.360100746154785,2.34621000289917,3.3531553745269775
10492,C032,Overlap,5.0208868980407715,1.66703200340271,3.3439594507217407
animal5,C077,Overlap,3.9167094230651855,2.7702956199645996,3.3435025215148926
animal4,C008,Overlap,3.6372945308685303,3.0420172214508057,3.339655876159668
10492,C215,Overlap,3.930722236633301,2.737083673477173,3.333902955055237
11799,C024,Overlap,3.863369941711426,2.797523021697998,3.330446481704712
animal1,C055,Overlap,3.838407039642334,2.819784641265869,3.3290958404541016
10488,C062,Overlap,3.229973793029785,3.4243574142456055,3.3271656036376953
10489,C129,Overlap,3.519547462463379,3.091705560684204,3.3056265115737915
10482,C000,Overlap,4.3652801513671875,2.2143514156341553,3.2898157835006714
11794,C009,Overlap,2.298678398132324,4.2342119216918945,3.26644515991211
10482,C023,Overlap,4.362282752990723,2.1672306060791016,3.264756679534912
animal6,C011,Overlap,3.996697664260864,2.532496213912964,3.264596939086914
animal1,C034,Overlap,4.24912691116333,2.2688820362091064,3.2590044736862183
10492,C104,Overlap,3.4636316299438477,3.051319122314453,3.2574753761291504
10492,C034,Overlap,4.2944746017456055,2.2018275260925293,3.2481510639190674
10482,C013,Overlap,4.444356918334961,2.0401148796081543,3.2422358989715576
animal5,C085,Overlap,1.7331769466400146,4.742721080780029,3.237949013710022
11799,C263,Overlap,2.5317885875701904,3.9316253662109375,3.231706976890564
animal2,C006,Overlap,2.447303295135498,4.004413604736328,3.225858449935913
10492,C127,Overlap,4.586688041687012,1.8625587224960327,3.224623382091522
animal2,C000,Overlap,4.0524067878723145,2.340691566467285,3.1965491771698
10492,C224,Overlap,2.7283053398132324,3.657924890518189,3.1931151151657104
animal6,C037,Overlap,3.847668170928955,2.4983460903167725,3.173007130622864
10491,C063,Overlap,2.9210634231567383,3.418814182281494,3.169938802719116
11799,C325,Overlap,4.152701377868652,2.17602276802063,3.164362072944641
11799,C010,Overlap,2.5382537841796875,3.763901710510254,3.1510777473449707
10491,C029,Overlap,4.53837776184082,1.7613441944122314,3.149860978126526
10489,C006,Overlap,2.218963146209717,4.069328784942627,3.144145965576172
animal10,C086,Overlap,3.3886890411376953,2.8827733993530273,3.1357312202453613
10491,C045,Overlap,3.256155014038086,3.0143465995788574,3.1352508068084717
11794,C099,Overlap,2.8911871910095215,3.3560123443603516,3.1235997676849365
11794,C077,Overlap,3.630701541900635,2.607095718383789,3.118898630142212
animal10,C016,Overlap,3.2540688514709473,2.9687659740448,3.1114174127578735
animal8,C080,Overlap,3.6241824626922607,2.47306227684021,3.0486223697662354
10490,C011,Overlap,3.7815327644348145,2.275953769683838,3.028743267059326
animal2,C038,Overlap,3.394443988800049,2.657388687133789,3.025916337966919
animal2,C011,Overlap,3.7993454933166504,2.2521913051605225,3.0257683992385864
animal6,C079,Overlap,3.9151439666748047,2.1359524726867676,3.025548219680786
animal2,C001,Overlap,2.0429346561431885,4.003218650817871,3.02307665348053
11794,C050,Overlap,2.6599531173706055,3.315206289291382,2.9875797033309937
10490,C262,Overlap,2.8690943717956543,3.0980374813079834,2.983565926551819
11794,C116,Overlap,2.9586968421936035,2.9929609298706055,2.9758288860321045
11799,C062,Overlap,3.6385185718536377,2.270174264907837,2.9543464183807373
10492,C084,Overlap,2.929040908813477,2.9661154747009277,2.947578191757202
10488,C117,Overlap,3.443819522857666,2.4218506813049316,2.932835102081299
10492,C037,Overlap,2.995157241821289,2.858335018157959,2.926746129989624
10488,C105,Overlap,2.3844540119171143,3.457227945327759,2.9208409786224365
10490,C232,Overlap,3.131922721862793,2.6933608055114746,2.912641763687134
10492,C120,Overlap,2.2611703872680664,3.5415515899658203,2.9013609886169434
10481,C003,Overlap,4.153328895568848,1.6342265605926514,2.8937777280807495
animal1,C061,Overlap,3.611881732940674,2.1706738471984863,2.89127779006958
10492,C141,Overlap,3.147953748703003,2.6334140300750732,2.890683889389038
animal2,C058,Overlap,2.2091169357299805,3.548184871673584,2.8786509037017822
animal10,C018,Overlap,4.530713081359863,1.2143962383270264,2.872554659843445
10482,C019,Overlap,3.2834482192993164,2.4547953605651855,2.869121789932251
animal8,C023,Overlap,2.403672218322754,3.3273732662200928,2.8655227422714233
10492,C001,Overlap,3.1073083877563477,2.623589515686035,2.8654489517211914
animal2,C046,Overlap,3.1978065967559814,2.4741084575653076,2.8359575271606445
10490,C082,Overlap,3.3429460525512695,2.3142313957214355,2.8285887241363525
animal8,C033,Overlap,2.759575605392456,2.887121200561523,2.8233484029769897
10492,C067,Overlap,3.4855661392211914,2.159891128540039,2.8227286338806152
animal2,C125,Overlap,2.689267635345459,2.9545793533325195,2.8219234943389893
animal9,C002,Overlap,3.0287272930145264,2.561192750930786,2.794960021972656
10488,C018,Overlap,2.7996091842651367,2.750354528427124,2.7749818563461304
11794,C092,Overlap,3.9014830589294434,1.638855218887329,2.7701691389083862
animal8,C067,Overlap,3.324395179748535,2.2071359157562256,2.7657655477523804
animal2,C152,Overlap,3.8803343772888184,1.629350662231445,2.754842519760132
animal2,C035,Overlap,1.7531538009643557,3.753804206848145,2.75347900390625
animal8,C049,Overlap,2.2162270545959473,3.2790162563323975,2.7476216554641724
animal6,C051,Overlap,1.9028515815734863,3.548905849456787,2.7258787155151367
10492,C091,Overlap,2.638277053833008,2.7967214584350586,2.717499256134033
10490,C031,Overlap,3.036675453186035,2.3900649547576904,2.713370203971863
animal1,C069,Overlap,3.2519965171813965,2.1534595489501953,2.702728033065796
10488,C034,Overlap,1.4329910278320312,3.92593765258789,2.679464340209961
11794,C063,Overlap,2.5456883907318115,2.81056547164917,2.6781269311904907
10490,C099,Overlap,2.293292760848999,3.03936505317688,2.6663289070129395
10488,C094,Overlap,2.4472360610961914,2.883190870285034,2.665213465690613
animal10,C005,Overlap,2.441255807876587,2.8770132064819336,2.6591345071792603
11799,C002,Overlap,1.9692935943603516,3.326127052307129,2.64771032333374
11794,C020,Overlap,2.5337769985198975,2.7416419982910156,2.6377094984054565
11799,C078,Overlap,3.013317346572876,2.2574524879455566,2.6353849172592163
11794,C153,Overlap,2.417442798614502,2.8394734859466553,2.6284581422805786
10491,C009,Overlap,1.6974923610687256,3.5352623462677,2.616377353668213
10490,C216,Overlap,2.6255617141723633,2.5797295570373535,2.6026456356048584
10490,C245,Overlap,2.4174370765686035,2.7794766426086426,2.598456859588623
animal2,C023,Overlap,2.990858316421509,2.1998913288116455,2.595374822616577
animal2,C176,Overlap,3.534996271133423,1.6548950672149658,2.5949456691741943
10490,C049,Overlap,3.275473117828369,1.911829710006714,2.5936514139175415
animal10,C009,Overlap,2.118175506591797,3.06911563873291,2.5936455726623535
10492,C044,Overlap,2.437083959579468,2.7457616329193115,2.5914227962493896
animal2,C172,Overlap,3.0788345336914062,2.0886309146881104,2.5837327241897583
11794,C094,Overlap,2.105490207672119,3.031872272491455,2.568681240081787
10488,C017,Overlap,2.298950672149658,2.8297767639160156,2.564363718032837
animal2,C159,Overlap,3.374398946762085,1.752613186836243,2.563506066799164
11794,C178,Overlap,3.684784650802612,1.4346692562103271,2.5597269535064697
11799,C066,Overlap,1.8748198747634888,3.235109567642212,2.5549647212028503
animal10,C024,Overlap,2.9929399490356445,2.113339900970459,2.553139925003052
11799,C227,Overlap,1.983657717704773,3.1165308952331543,2.5500943064689636
animal5,C031,Overlap,2.7193875312805176,2.36767053604126,2.5435290336608887
animal5,C062,Overlap,3.086305618286133,1.992648720741272,2.5394771695137024
10489,C153,Overlap,2.0645735263824463,2.9909799098968506,2.5277767181396484
11794,C003,Overlap,2.5267486572265625,2.5168328285217285,2.5217907428741455
10490,C080,Overlap,3.148186445236206,1.88639235496521,2.517289400100708
11799,C051,Overlap,2.8460030555725098,2.1776885986328125,2.511845827102661
10489,C052,Overlap,1.41076397895813,3.6085457801818848,2.5096548795700073
11799,C188,Overlap,3.7152414321899414,1.2959446907043457,2.5055930614471436
10489,C122,Overlap,2.0876736640930176,2.9196157455444336,2.5036447048187256
10492,C080,Overlap,2.365154266357422,2.635916233062744,2.500535249710083
animal2,C187,Overlap,3.027829647064209,1.9518678188323977,2.4898487329483032
11799,C253,Overlap,2.929668664932251,2.0403079986572266,2.4849883317947388
animal1,C030,Overlap,3.4132399559020996,1.5537090301513672,2.4834744930267334
10490,C220,Overlap,1.3050787448883057,3.654648303985596,2.4798635244369507
10490,C207,Overlap,1.7105952501296997,3.248114585876465,2.4793549180030823
10492,C184,Overlap,2.423604965209961,2.532374858856201,2.477989912033081
animal1,C060,Overlap,1.7687385082244873,3.169511556625366,2.4691250324249268
11799,C430,Overlap,3.1030304431915283,1.8249263763427737,2.463978409767151
animal8,C012,Overlap,2.367461681365967,2.558713674545288,2.463087677955627
animal1,C004,Overlap,2.9762187004089355,1.9372572898864744,2.456737995147705
11794,C091,Overlap,1.8317023515701296,3.0606274604797363,2.446164906024933
10490,C090,Overlap,2.603053092956543,2.270279884338379,2.436666488647461
animal5,C016,Overlap,2.6911611557006836,2.173203706741333,2.4321824312210083
animal1,C023,Overlap,1.4023157358169556,3.439086437225342,2.4207010865211487
animal5,C078,Overlap,2.3999557495117188,2.4376449584960938,2.4188003540039062
11799,C344,Overlap,1.9183015823364256,2.915698766708374,2.4170001745224
10488,C138,Overlap,2.2344837188720703,2.5853986740112305,2.4099411964416504
10488,C069,Overlap,1.7566862106323242,3.053715467453003,2.4052008390426636
animal10,C069,Overlap,2.630176544189453,2.17889404296875,2.4045352935791016
10491,C037,Overlap,3.274183750152588,1.5332473516464231,2.4037155508995056
animal6,C012,Overlap,2.591745376586914,2.1846725940704346,2.3882089853286743
10490,C246,Overlap,2.9497907161712646,1.8223423957824707,2.3860665559768677
10490,C051,Overlap,2.780584812164306,1.9819220304489136,2.38125342130661
animal10,C065,Overlap,2.134610414505005,2.617231845855713,2.375921130180359
animal10,C057,Overlap,1.9604907035827637,2.781754493713379,2.3711225986480713
animal2,C073,Overlap,2.488377571105957,2.252803325653076,2.3705904483795166
10491,C006,Overlap,2.021247386932373,2.702697277069092,2.3619723320007324
10490,C009,Overlap,2.468770742416382,2.2516305446624756,2.3602006435394287
11799,C189,Overlap,2.37898325920105,2.3305604457855225,2.354771852493286
10482,C043,Overlap,2.611447811126709,2.0641093254089355,2.3377785682678223
animal10,C109,Overlap,2.240990161895752,2.413818597793579,2.3274043798446655
animal2,C121,Overlap,2.436028003692627,2.2111337184906006,2.3235808610916138
10489,C146,Overlap,1.99490487575531,2.627788543701172,2.311346709728241
animal1,C047,Overlap,2.0747554302215576,2.527846574783325,2.3013010025024414
10492,C075,Overlap,2.7544314861297607,1.8403005599975584,2.2973660230636597
11794,C049,Overlap,2.4815328121185303,2.1085474491119385,2.2950401306152344
10489,C109,Overlap,2.148193836212158,2.440875768661499,2.2945348024368286
10490,C208,Overlap,2.19765567779541,2.386782646179199,2.2922191619873047
animal2,C156,Overlap,1.472084641456604,3.097832679748535,2.2849586606025696
10488,C042,Overlap,2.37552547454834,2.186385154724121,2.2809553146362305
animal8,C060,Overlap,2.321681022644043,2.2358529567718506,2.2787669897079468
10492,C121,Overlap,2.3883426189422607,2.163831949234009,2.2760872840881348
animal6,C003,Overlap,2.188194513320923,2.337615966796875,2.262905240058899
11799,C221,Overlap,2.1088576316833496,2.396900177001953,2.2528789043426514
animal10,C028,Overlap,1.7776432037353516,2.7270987033843994,2.2523709535598755
animal2,C128,Overlap,2.905656576156616,1.580676794052124,2.24316668510437
10488,C032,Overlap,2.0679354667663574,2.4019389152526855,2.2349371910095215
animal6,C047,Overlap,2.1906402111053467,2.266852617263794,2.2287464141845703
animal6,C016,Overlap,2.1752769947052,2.2685532569885254,2.221915125846863
10489,C145,Overlap,2.0274271965026855,2.414090633392334,2.2207589149475098
10489,C083,Overlap,2.3343417644500732,2.0971968173980713,2.2157692909240723
10492,C039,Overlap,2.562660217285156,1.8672384023666384,2.214949309825897
animal2,C113,Overlap,2.792609214782715,1.6341087818145752,2.213358998298645
11799,C090,Overlap,2.04275894165039,2.379976272583008,2.211367607116699
animal2,C020,Overlap,1.9723304510116575,2.4467597007751465,2.209545075893402
10482,C022,Overlap,2.547881841659546,1.8604137897491455,2.2041478157043457
animal5,C043,Overlap,2.465299129486084,1.9403551816940308,2.202827155590058
10492,C093,Overlap,2.444385290145874,1.9463117122650144,2.1953485012054443
11794,C107,Overlap,2.5582525730133057,1.825141429901123,2.1916970014572144
10489,C149,Overlap,2.922830581665039,1.460097312927246,2.1914639472961426
